date,channel,geo,spend
2025-02-09,Email,PL,32.17
2025-02-09,Email,DE,44.77
2025-02-09,Email,US,54.28
2025-02-09,Email,UK,47.05
2025-02-10,Meta,UA,215.49
2025-02-10,Meta,PL,213.24
2025-02-10,Meta,DE,290.99
2025-02-10,Meta,US,358.86
2025-02-10,Meta,UK,312.57
2025-02-10,Google,UA,132.42
2025-02-10,Google,PL,187.34
2025-02-10,Google,DE,201.84
2025-02-10,Google,US,376.09
2025-02-10,Google,UK,221.33
2025-02-10,TikTok,UA,189.52
2025-02-10,TikTok,PL,232.82
2025-02-10,TikTok,DE,399.64
2025-02-10,TikTok,US,435.13
2025-02-10,TikTok,UK,438.29
2025-02-10,Email,UA,19.29
2025-02-10,Email,PL,34.0
2025-02-10,Email,DE,46.48
2025-02-10,Email,US,54.81
2025-02-10,Email,UK,56.69
2025-02-11,Meta,UA,165.82
2025-02-11,Meta,PL,301.57
2025-02-11,Meta,DE,432.59
2025-02-11,Meta,US,365.34
2025-02-11,Meta,UK,311.95
2025-02-11,Google,UA,181.86
2025-02-11,Google,PL,239.2
2025-02-11,Google,DE,200.24
2025-02-11,Google,US,278.15
2025-02-11,Google,UK,247.14
2025-02-11,TikTok,UA,153.87
2025-02-11,TikTok,PL,213.59
2025-02-11,TikTok,DE,257.07
2025-02-11,TikTok,US,365.79
2025-02-11,TikTok,UK,361.73
2025-02-11,Email,UA,26.29
2025-02-11,Email,PL,42.83
2025-02-11,Email,DE,33.09
2025-02-11,Email,US,64.47
2025-02-11,Email,UK,45.03
2025-02-12,Meta,UA,180.39
2025-02-12,Meta,PL,264.22
2025-02-12,Meta,DE,233.67
2025-02-12,Meta,US,417.79
2025-02-12,Meta,UK,348.28
2025-02-12,Google,UA,152.98
2025-02-12,Google,PL,189.62
2025-02-12,Google,DE,342.26
2025-02-12,Google,US,267.47
2025-02-12,Google,UK,236.3
2025-02-12,TikTok,UA,175.2
2025-02-12,TikTok,PL,228.02
2025-02-12,TikTok,DE,274.61
2025-02-12,TikTok,US,520.23
2025-02-12,TikTok,UK,470.05
2025-02-12,Email,UA,22.74
2025-02-12,Email,PL,27.89
2025-02-12,Email,DE,43.11
2025-02-12,Email,US,48.89
2025-02-12,Email,UK,52.45
2025-02-13,Meta,UA,188.77
2025-02-13,Meta,PL,178.13
2025-02-13,Meta,DE,377.87
2025-02-13,Meta,US,538.83
2025-02-13,Meta,UK,302.7
2025-02-13,Google,UA,130.56
2025-02-13,Google,PL,189.5
2025-02-13,Google,DE,233.65
2025-02-13,Google,US,337.75
2025-02-13,Google,UK,373.35
2025-02-13,TikTok,UA,189.86
2025-02-13,TikTok,PL,218.27
2025-02-13,TikTok,DE,240.28
2025-02-13,TikTok,US,368.22
2025-02-13,TikTok,UK,361.84
2025-02-13,Email,UA,34.81
2025-02-13,Email,PL,29.52
2025-02-13,Email,DE,41.23
2025-02-13,Email,US,53.84
2025-02-13,Email,UK,57.96
2025-02-14,Meta,UA,286.82
2025-02-14,Meta,PL,212.67
2025-02-14,Meta,DE,261.88
2025-02-14,Meta,US,470.64
2025-02-14,Meta,UK,382.14
2025-02-14,Google,UA,195.2
2025-02-14,Google,PL,199.95
2025-02-14,Google,DE,206.22
2025-02-14,Google,US,333.65
2025-02-14,Google,UK,317.43
2025-02-14,TikTok,UA,227.19
2025-02-14,TikTok,PL,276.09
2025-02-14,TikTok,DE,373.2
2025-02-14,TikTok,US,518.39
2025-02-14,TikTok,UK,466.82
2025-02-14,Email,UA,28.32
2025-02-14,Email,PL,31.44
2025-02-14,Email,DE,40.66
2025-02-14,Email,US,67.1
2025-02-14,Email,UK,40.4
2025-02-15,Meta,UA,194.49
2025-02-15,Meta,PL,218.01
2025-02-15,Meta,DE,287.48
2025-02-15,Meta,US,490.91
2025-02-15,Meta,UK,349.83
2025-02-15,Google,UA,141.18
2025-02-15,Google,PL,140.92
2025-02-15,Google,DE,251.63
2025-02-15,Google,US,336.96
2025-02-15,Google,UK,383.78
2025-02-15,TikTok,UA,185.44
2025-02-15,TikTok,PL,262.14
2025-02-15,TikTok,DE,322.14
2025-02-15,TikTok,US,557.91
2025-02-15,TikTok,UK,357.81
2025-02-15,Email,UA,26.5
2025-02-15,Email,PL,36.15
2025-02-15,Email,DE,40.95
2025-02-15,Email,US,49.83
2025-02-15,Email,UK,48.46
2025-02-16,Meta,UA,220.8
2025-02-16,Meta,PL,194.52
2025-02-16,Meta,DE,292.93
2025-02-16,Meta,US,343.82
2025-02-16,Meta,UK,419.12
2025-02-16,Google,UA,106.43
2025-02-16,Google,PL,162.77
2025-02-16,Google,DE,235.46
2025-02-16,Google,US,397.65
2025-02-16,Google,UK,256.94
2025-02-16,TikTok,UA,177.36
2025-02-16,TikTok,PL,353.55
2025-02-16,TikTok,DE,237.33
2025-02-16,TikTok,US,282.72
2025-02-16,TikTok,UK,394.0
2025-02-16,Email,UA,23.02
2025-02-16,Email,PL,26.96
2025-02-16,Email,DE,44.99
2025-02-16,Email,US,56.42
2025-02-16,Email,UK,42.28
2025-02-17,Meta,UA,144.54
2025-02-17,Meta,PL,273.79
2025-02-17,Meta,DE,321.51
2025-02-17,Meta,US,383.1
2025-02-17,Meta,UK,471.27
2025-02-17,Google,UA,115.47
2025-02-17,Google,PL,136.78
2025-02-17,Google,DE,194.24
2025-02-17,Google,US,297.55
2025-02-17,Google,UK,271.64
2025-02-17,TikTok,UA,187.67
2025-02-17,TikTok,PL,268.49
2025-02-17,TikTok,DE,245.87
2025-02-17,TikTok,US,544.64
2025-02-17,TikTok,UK,358.66
2025-02-17,Email,UA,30.81
2025-02-17,Email,PL,34.46
2025-02-17,Email,DE,42.99
2025-02-17,Email,US,59.83
2025-02-17,Email,UK,50.73
2025-02-18,Meta,UA,204.32
2025-02-18,Meta,PL,297.25
2025-02-18,Meta,DE,296.3
2025-02-18,Meta,US,443.09
2025-02-18,Meta,UK,332.58
2025-02-18,Google,UA,181.43
2025-02-18,Google,PL,159.37
2025-02-18,Google,DE,304.23
2025-02-18,Google,US,297.84
2025-02-18,Google,UK,200.97
2025-02-18,TikTok,UA,200.57
2025-02-18,TikTok,PL,222.93
2025-02-18,TikTok,DE,358.32
2025-02-18,TikTok,US,373.45
2025-02-18,TikTok,UK,335.91
2025-02-18,Email,UA,17.93
2025-02-18,Email,PL,29.87
2025-02-18,Email,DE,25.6
2025-02-18,Email,US,40.6
2025-02-18,Email,UK,53.66
2025-02-19,Meta,UA,209.65
2025-02-19,Meta,PL,252.62
2025-02-19,Meta,DE,240.31
2025-02-19,Meta,US,386.67
2025-02-19,Meta,UK,337.78
2025-02-19,Google,UA,113.65
2025-02-19,Google,PL,235.94
2025-02-19,Google,DE,257.64
2025-02-19,Google,US,288.3
2025-02-19,Google,UK,261.26
2025-02-19,TikTok,UA,203.49
2025-02-19,TikTok,PL,174.5
2025-02-19,TikTok,DE,294.6
2025-02-19,TikTok,US,371.48
2025-02-19,TikTok,UK,303.95
2025-02-19,Email,UA,23.96
2025-02-19,Email,PL,44.78
2025-02-19,Email,DE,44.44
2025-02-19,Email,US,48.72
2025-02-19,Email,UK,51.88
2025-02-20,Meta,UA,234.13
2025-02-20,Meta,PL,276.37
2025-02-20,Meta,DE,289.09
2025-02-20,Meta,US,347.13
2025-02-20,Meta,UK,383.26
2025-02-20,Google,UA,150.28
2025-02-20,Google,PL,211.47
2025-02-20,Google,DE,246.65
2025-02-20,Google,US,362.38
2025-02-20,Google,UK,236.12
2025-02-20,TikTok,UA,248.45
2025-02-20,TikTok,PL,261.12
2025-02-20,TikTok,DE,447.49
2025-02-20,TikTok,US,371.0
2025-02-20,TikTok,UK,497.52
2025-02-20,Email,UA,26.11
2025-02-20,Email,PL,28.82
2025-02-20,Email,DE,36.3
2025-02-20,Email,US,50.97
2025-02-20,Email,UK,50.51
2025-02-21,Meta,UA,199.96
2025-02-21,Meta,PL,211.04
2025-02-21,Meta,DE,284.75
2025-02-21,Meta,US,573.5
2025-02-21,Meta,UK,461.28
2025-02-21,Google,UA,151.44
2025-02-21,Google,PL,181.24
2025-02-21,Google,DE,224.8
2025-02-21,Google,US,335.03
2025-02-21,Google,UK,216.28
2025-02-21,TikTok,UA,187.13
2025-02-21,TikTok,PL,186.62
2025-02-21,TikTok,DE,330.95
2025-02-21,TikTok,US,471.89
2025-02-21,TikTok,UK,333.68
2025-02-21,Email,UA,33.45
2025-02-21,Email,PL,25.99
2025-02-21,Email,DE,30.42
2025-02-21,Email,US,56.23
2025-02-21,Email,UK,56.51
2025-02-22,Meta,UA,246.44
2025-02-22,Meta,PL,215.45
2025-02-22,Meta,DE,347.29
2025-02-22,Meta,US,387.31
2025-02-22,Meta,UK,327.66
2025-02-22,Google,UA,164.14
2025-02-22,Google,PL,202.43
2025-02-22,Google,DE,165.65
2025-02-22,Google,US,391.33
2025-02-22,Google,UK,333.32
2025-02-22,TikTok,UA,175.13
2025-02-22,TikTok,PL,270.61
2025-02-22,TikTok,DE,336.64
2025-02-22,TikTok,US,440.18
2025-02-22,TikTok,UK,329.67
2025-02-22,Email,UA,22.33
2025-02-22,Email,PL,32.25
2025-02-22,Email,DE,48.91
2025-02-22,Email,US,59.55
2025-02-22,Email,UK,43.78
2025-02-23,Meta,UA,209.12
2025-02-23,Meta,PL,140.13
2025-02-23,Meta,DE,351.7
2025-02-23,Meta,US,285.15
2025-02-23,Meta,UK,316.65
2025-02-23,Google,UA,114.45
2025-02-23,Google,PL,142.58
2025-02-23,Google,DE,271.12
2025-02-23,Google,US,275.78
2025-02-23,Google,UK,276.73
2025-02-23,TikTok,UA,194.35
2025-02-23,TikTok,PL,274.59
2025-02-23,TikTok,DE,312.29
2025-02-23,TikTok,US,333.39
2025-02-23,TikTok,UK,435.49
2025-02-23,Email,UA,23.06
2025-02-23,Email,PL,24.48
2025-02-23,Email,DE,36.66
2025-02-23,Email,US,70.75
2025-02-23,Email,UK,54.54
2025-02-24,Meta,UA,170.93
2025-02-24,Meta,PL,219.74
2025-02-24,Meta,DE,269.91
2025-02-24,Meta,US,566.77
2025-02-24,Meta,UK,362.05
2025-02-24,Google,UA,151.27
2025-02-24,Google,PL,216.68
2025-02-24,Google,DE,229.66
2025-02-24,Google,US,286.33
2025-02-24,Google,UK,250.97
2025-02-24,TikTok,UA,193.49
2025-02-24,TikTok,PL,250.32
2025-02-24,TikTok,DE,351.1
2025-02-24,TikTok,US,423.95
2025-02-24,TikTok,UK,415.31
2025-02-24,Email,UA,24.84
2025-02-24,Email,PL,32.86
2025-02-24,Email,DE,27.64
2025-02-24,Email,US,63.68
2025-02-24,Email,UK,49.81
2025-02-25,Meta,UA,217.82
2025-02-25,Meta,PL,138.93
2025-02-25,Meta,DE,416.51
2025-02-25,Meta,US,380.32
2025-02-25,Meta,UK,412.62
2025-02-25,Google,UA,116.1
2025-02-25,Google,PL,200.99
2025-02-25,Google,DE,182.0
2025-02-25,Google,US,268.14
2025-02-25,Google,UK,366.94
2025-02-25,TikTok,UA,189.39
2025-02-25,TikTok,PL,262.06
2025-02-25,TikTok,DE,360.22
2025-02-25,TikTok,US,459.2
2025-02-25,TikTok,UK,373.99
2025-02-25,Email,UA,26.91
2025-02-25,Email,PL,49.94
2025-02-25,Email,DE,39.19
2025-02-25,Email,US,55.99
2025-02-25,Email,UK,56.54
2025-02-26,Meta,UA,222.07
2025-02-26,Meta,PL,289.74
2025-02-26,Meta,DE,320.85
2025-02-26,Meta,US,317.48
2025-02-26,Meta,UK,453.53
2025-02-26,Google,UA,113.9
2025-02-26,Google,PL,190.08
2025-02-26,Google,DE,192.07
2025-02-26,Google,US,296.56
2025-02-26,Google,UK,275.85
2025-02-26,TikTok,UA,207.67
2025-02-26,TikTok,PL,271.88
2025-02-26,TikTok,DE,411.81
2025-02-26,TikTok,US,455.73
2025-02-26,TikTok,UK,348.35
2025-02-26,Email,UA,29.98
2025-02-26,Email,PL,40.14
2025-02-26,Email,DE,31.75
2025-02-26,Email,US,60.13
2025-02-26,Email,UK,53.1
2025-02-27,Meta,UA,172.51
2025-02-27,Meta,PL,299.75
2025-02-27,Meta,DE,278.38
2025-02-27,Meta,US,398.92
2025-02-27,Meta,UK,327.63
2025-02-27,Google,UA,140.39
2025-02-27,Google,PL,147.77
2025-02-27,Google,DE,169.77
2025-02-27,Google,US,399.73
2025-02-27,Google,UK,223.24
2025-02-27,TikTok,UA,163.97
2025-02-27,TikTok,PL,171.03
2025-02-27,TikTok,DE,274.54
2025-02-27,TikTok,US,330.99
2025-02-27,TikTok,UK,489.17
2025-02-27,Email,UA,30.22
2025-02-27,Email,PL,28.63
2025-02-27,Email,DE,59.4
2025-02-27,Email,US,64.44
2025-02-27,Email,UK,44.14
2025-02-28,Meta,UA,116.06
2025-02-28,Meta,PL,353.43
2025-02-28,Meta,DE,222.71
2025-02-28,Meta,US,290.03
2025-02-28,Meta,UK,406.31
2025-02-28,Google,UA,217.2
2025-02-28,Google,PL,230.93
2025-02-28,Google,DE,243.5
2025-02-28,Google,US,333.9
2025-02-28,Google,UK,303.17
2025-02-28,TikTok,UA,224.69
2025-02-28,TikTok,PL,265.08
2025-02-28,TikTok,DE,313.83
2025-02-28,TikTok,US,415.29
2025-02-28,TikTok,UK,317.81
2025-02-28,Email,UA,23.96
2025-02-28,Email,PL,23.89
2025-02-28,Email,DE,38.91
2025-02-28,Email,US,45.2
2025-02-28,Email,UK,38.37
2025-03-01,Meta,UA,187.99
2025-03-01,Meta,PL,300.63
2025-03-01,Meta,DE,337.41
2025-03-01,Meta,US,293.96
2025-03-01,Meta,UK,282.85
2025-03-01,Google,UA,165.83
2025-03-01,Google,PL,150.82
2025-03-01,Google,DE,211.28
2025-03-01,Google,US,331.22
2025-03-01,Google,UK,218.41
2025-03-01,TikTok,UA,199.75
2025-03-01,TikTok,PL,198.21
2025-03-01,TikTok,DE,276.4
2025-03-01,TikTok,US,444.88
2025-03-01,TikTok,UK,273.26
2025-03-01,Email,UA,27.28
2025-03-01,Email,PL,32.29
2025-03-01,Email,DE,43.74
2025-03-01,Email,US,56.22
2025-03-01,Email,UK,59.83
2025-03-02,Meta,UA,186.15
2025-03-02,Meta,PL,216.59
2025-03-02,Meta,DE,292.37
2025-03-02,Meta,US,430.07
2025-03-02,Meta,UK,340.99
2025-03-02,Google,UA,141.03
2025-03-02,Google,PL,158.63
2025-03-02,Google,DE,195.25
2025-03-02,Google,US,233.06
2025-03-02,Google,UK,356.24
2025-03-02,TikTok,UA,156.68
2025-03-02,TikTok,PL,222.45
2025-03-02,TikTok,DE,270.64
2025-03-02,TikTok,US,493.41
2025-03-02,TikTok,UK,345.18
2025-03-02,Email,UA,31.55
2025-03-02,Email,PL,28.7
2025-03-02,Email,DE,41.64
2025-03-02,Email,US,46.46
2025-03-02,Email,UK,68.86
2025-03-03,Meta,UA,146.97
2025-03-03,Meta,PL,247.42
2025-03-03,Meta,DE,320.56
2025-03-03,Meta,US,420.16
2025-03-03,Meta,UK,326.91
2025-03-03,Google,UA,136.77
2025-03-03,Google,PL,181.43
2025-03-03,Google,DE,214.26
2025-03-03,Google,US,356.84
2025-03-03,Google,UK,387.06
2025-03-03,TikTok,UA,177.29
2025-03-03,TikTok,PL,196.93
2025-03-03,TikTok,DE,303.14
2025-03-03,TikTok,US,668.21
2025-03-03,TikTok,UK,314.97
2025-03-03,Email,UA,33.85
2025-03-03,Email,PL,43.82
2025-03-03,Email,DE,35.84
2025-03-03,Email,US,59.82
2025-03-03,Email,UK,62.74
2025-03-04,Meta,UA,169.99
2025-03-04,Meta,PL,225.58
2025-03-04,Meta,DE,257.57
2025-03-04,Meta,US,324.89
2025-03-04,Meta,UK,300.72
2025-03-04,Google,UA,112.32
2025-03-04,Google,PL,181.11
2025-03-04,Google,DE,191.53
2025-03-04,Google,US,312.89
2025-03-04,Google,UK,196.49
2025-03-04,TikTok,UA,208.03
2025-03-04,TikTok,PL,292.79
2025-03-04,TikTok,DE,215.13
2025-03-04,TikTok,US,449.25
2025-03-04,TikTok,UK,454.02
2025-03-04,Email,UA,20.27
2025-03-04,Email,PL,43.78
2025-03-04,Email,DE,42.7
2025-03-04,Email,US,47.56
2025-03-04,Email,UK,46.33
2025-03-05,Meta,UA,201.24
2025-03-05,Meta,PL,237.22
2025-03-05,Meta,DE,315.12
2025-03-05,Meta,US,330.44
2025-03-05,Meta,UK,348.46
2025-03-05,Google,UA,108.55
2025-03-05,Google,PL,176.43
2025-03-05,Google,DE,186.97
2025-03-05,Google,US,262.8
2025-03-05,Google,UK,324.79
2025-03-05,TikTok,UA,238.54
2025-03-05,TikTok,PL,281.2
2025-03-05,TikTok,DE,253.02
2025-03-05,TikTok,US,396.75
2025-03-05,TikTok,UK,452.83
2025-03-05,Email,UA,25.85
2025-03-05,Email,PL,49.19
2025-03-05,Email,DE,42.51
2025-03-05,Email,US,55.9
2025-03-05,Email,UK,44.27
2025-03-06,Meta,UA,186.43
2025-03-06,Meta,PL,227.67
2025-03-06,Meta,DE,324.88
2025-03-06,Meta,US,463.29
2025-03-06,Meta,UK,293.41
2025-03-06,Google,UA,110.17
2025-03-06,Google,PL,129.34
2025-03-06,Google,DE,241.06
2025-03-06,Google,US,245.96
2025-03-06,Google,UK,176.47
2025-03-06,TikTok,UA,210.2
2025-03-06,TikTok,PL,394.72
2025-03-06,TikTok,DE,307.66
2025-03-06,TikTok,US,488.42
2025-03-06,TikTok,UK,369.4
2025-03-06,Email,UA,24.76
2025-03-06,Email,PL,38.23
2025-03-06,Email,DE,37.58
2025-03-06,Email,US,56.66
2025-03-06,Email,UK,49.59
2025-03-07,Meta,UA,161.38
2025-03-07,Meta,PL,279.75
2025-03-07,Meta,DE,277.13
2025-03-07,Meta,US,340.4
2025-03-07,Meta,UK,372.27
2025-03-07,Google,UA,119.09
2025-03-07,Google,PL,180.92
2025-03-07,Google,DE,219.64
2025-03-07,Google,US,364.76
2025-03-07,Google,UK,283.19
2025-03-07,TikTok,UA,195.12
2025-03-07,TikTok,PL,291.96
2025-03-07,TikTok,DE,395.57
2025-03-07,TikTok,US,464.36
2025-03-07,TikTok,UK,364.68
2025-03-07,Email,UA,19.9
2025-03-07,Email,PL,26.75
2025-03-07,Email,DE,37.48
2025-03-07,Email,US,48.39
2025-03-07,Email,UK,45.25
2025-03-08,Meta,UA,183.87
2025-03-08,Meta,PL,257.41
2025-03-08,Meta,DE,282.39
2025-03-08,Meta,US,425.69
2025-03-08,Meta,UK,341.95
2025-03-08,Google,UA,98.11
2025-03-08,Google,PL,152.0
2025-03-08,Google,DE,214.37
2025-03-08,Google,US,241.3
2025-03-08,Google,UK,289.65
2025-03-08,TikTok,UA,258.18
2025-03-08,TikTok,PL,313.82
2025-03-08,TikTok,DE,296.39
2025-03-08,TikTok,US,549.27
2025-03-08,TikTok,UK,373.87
2025-03-08,Email,UA,23.72
2025-03-08,Email,PL,29.01
2025-03-08,Email,DE,37.5
2025-03-08,Email,US,50.36
2025-03-08,Email,UK,48.26
2025-03-09,Meta,UA,187.34
2025-03-09,Meta,PL,234.13
2025-03-09,Meta,DE,309.4
2025-03-09,Meta,US,483.22
2025-03-09,Meta,UK,401.0
2025-03-09,Google,UA,107.16
2025-03-09,Google,PL,113.66
2025-03-09,Google,DE,260.29
2025-03-09,Google,US,234.57
2025-03-09,Google,UK,249.69
2025-03-09,TikTok,UA,158.78
2025-03-09,TikTok,PL,182.19
2025-03-09,TikTok,DE,339.53
2025-03-09,TikTok,US,481.5
2025-03-09,TikTok,UK,328.12
2025-03-09,Email,UA,15.81
2025-03-09,Email,PL,29.37
2025-03-09,Email,DE,42.49
2025-03-09,Email,US,41.38
2025-03-09,Email,UK,48.37
2025-03-10,Meta,UA,181.5
2025-03-10,Meta,PL,259.72
2025-03-10,Meta,DE,292.22
2025-03-10,Meta,US,327.34
2025-03-10,Meta,UK,419.23
2025-03-10,Google,UA,136.06
2025-03-10,Google,PL,179.12
2025-03-10,Google,DE,185.98
2025-03-10,Google,US,276.99
2025-03-10,Google,UK,221.72
2025-03-10,TikTok,UA,189.99
2025-03-10,TikTok,PL,342.93
2025-03-10,TikTok,DE,240.61
2025-03-10,TikTok,US,314.13
2025-03-10,TikTok,UK,474.36
2025-03-10,Email,UA,24.27
2025-03-10,Email,PL,28.72
2025-03-10,Email,DE,47.75
2025-03-10,Email,US,48.42
2025-03-10,Email,UK,65.01
2025-03-11,Meta,UA,205.62
2025-03-11,Meta,PL,214.33
2025-03-11,Meta,DE,421.71
2025-03-11,Meta,US,349.71
2025-03-11,Meta,UK,386.3
2025-03-11,Google,UA,147.75
2025-03-11,Google,PL,227.53
2025-03-11,Google,DE,291.4
2025-03-11,Google,US,301.73
2025-03-11,Google,UK,227.03
2025-03-11,TikTok,UA,212.92
2025-03-11,TikTok,PL,223.06
2025-03-11,TikTok,DE,442.53
2025-03-11,TikTok,US,430.45
2025-03-11,TikTok,UK,340.83
2025-03-11,Email,UA,26.05
2025-03-11,Email,PL,25.42
2025-03-11,Email,DE,33.25
2025-03-11,Email,US,67.02
2025-03-11,Email,UK,41.58
2025-03-12,Meta,UA,150.74
2025-03-12,Meta,PL,257.73
2025-03-12,Meta,DE,354.04
2025-03-12,Meta,US,443.88
2025-03-12,Meta,UK,404.37
2025-03-12,Google,UA,122.17
2025-03-12,Google,PL,139.36
2025-03-12,Google,DE,288.26
2025-03-12,Google,US,283.07
2025-03-12,Google,UK,248.52
2025-03-12,TikTok,UA,248.93
2025-03-12,TikTok,PL,278.54
2025-03-12,TikTok,DE,334.34
2025-03-12,TikTok,US,620.15
2025-03-12,TikTok,UK,324.19
2025-03-12,Email,UA,29.78
2025-03-12,Email,PL,32.73
2025-03-12,Email,DE,41.56
2025-03-12,Email,US,71.1
2025-03-12,Email,UK,51.28
2025-03-13,Meta,UA,200.52
2025-03-13,Meta,PL,283.83
2025-03-13,Meta,DE,267.82
2025-03-13,Meta,US,335.32
2025-03-13,Meta,UK,280.05
2025-03-13,Google,UA,98.27
2025-03-13,Google,PL,260.62
2025-03-13,Google,DE,180.38
2025-03-13,Google,US,288.29
2025-03-13,Google,UK,247.36
2025-03-13,TikTok,UA,207.15
2025-03-13,TikTok,PL,291.86
2025-03-13,TikTok,DE,359.6
2025-03-13,TikTok,US,378.15
2025-03-13,TikTok,UK,353.21
2025-03-13,Email,UA,26.51
2025-03-13,Email,PL,30.98
2025-03-13,Email,DE,52.89
2025-03-13,Email,US,58.99
2025-03-13,Email,UK,53.42
2025-03-14,Meta,UA,205.06
2025-03-14,Meta,PL,289.03
2025-03-14,Meta,DE,295.47
2025-03-14,Meta,US,308.81
2025-03-14,Meta,UK,363.21
2025-03-14,Google,UA,124.51
2025-03-14,Google,PL,163.66
2025-03-14,Google,DE,244.49
2025-03-14,Google,US,374.91
2025-03-14,Google,UK,261.0
2025-03-14,TikTok,UA,207.2
2025-03-14,TikTok,PL,342.35
2025-03-14,TikTok,DE,321.64
2025-03-14,TikTok,US,670.86
2025-03-14,TikTok,UK,403.0
2025-03-14,Email,UA,18.36
2025-03-14,Email,PL,37.11
2025-03-14,Email,DE,42.41
2025-03-14,Email,US,68.11
2025-03-14,Email,UK,52.83
2025-03-15,Meta,UA,177.52
2025-03-15,Meta,PL,187.72
2025-03-15,Meta,DE,275.44
2025-03-15,Meta,US,334.64
2025-03-15,Meta,UK,304.46
2025-03-15,Google,UA,155.65
2025-03-15,Google,PL,243.12
2025-03-15,Google,DE,236.2
2025-03-15,Google,US,241.9
2025-03-15,Google,UK,281.66
2025-03-15,TikTok,UA,243.11
2025-03-15,TikTok,PL,225.8
2025-03-15,TikTok,DE,300.66
2025-03-15,TikTok,US,421.11
2025-03-15,TikTok,UK,316.04
2025-03-15,Email,UA,28.32
2025-03-15,Email,PL,31.7
2025-03-15,Email,DE,42.71
2025-03-15,Email,US,46.03
2025-03-15,Email,UK,43.26
2025-03-16,Meta,UA,207.27
2025-03-16,Meta,PL,218.81
2025-03-16,Meta,DE,390.27
2025-03-16,Meta,US,362.93
2025-03-16,Meta,UK,351.95
2025-03-16,Google,UA,165.59
2025-03-16,Google,PL,139.44
2025-03-16,Google,DE,160.24
2025-03-16,Google,US,227.96
2025-03-16,Google,UK,326.34
2025-03-16,TikTok,UA,177.47
2025-03-16,TikTok,PL,399.38
2025-03-16,TikTok,DE,278.25
2025-03-16,TikTok,US,434.19
2025-03-16,TikTok,UK,480.46
2025-03-16,Email,UA,36.16
2025-03-16,Email,PL,46.96
2025-03-16,Email,DE,49.22
2025-03-16,Email,US,64.93
2025-03-16,Email,UK,52.07
2025-03-17,Meta,UA,209.37
2025-03-17,Meta,PL,211.9
2025-03-17,Meta,DE,246.83
2025-03-17,Meta,US,389.76
2025-03-17,Meta,UK,327.8
2025-03-17,Google,UA,129.03
2025-03-17,Google,PL,204.04
2025-03-17,Google,DE,261.28
2025-03-17,Google,US,304.81
2025-03-17,Google,UK,339.22
2025-03-17,TikTok,UA,159.59
2025-03-17,TikTok,PL,243.37
2025-03-17,TikTok,DE,270.72
2025-03-17,TikTok,US,300.15
2025-03-17,TikTok,UK,358.62
2025-03-17,Email,UA,24.65
2025-03-17,Email,PL,42.55
2025-03-17,Email,DE,44.36
2025-03-17,Email,US,44.91
2025-03-17,Email,UK,65.34
2025-03-18,Meta,UA,226.74
2025-03-18,Meta,PL,259.85
2025-03-18,Meta,DE,274.58
2025-03-18,Meta,US,328.14
2025-03-18,Meta,UK,316.1
2025-03-18,Google,UA,170.31
2025-03-18,Google,PL,252.69
2025-03-18,Google,DE,290.44
2025-03-18,Google,US,274.73
2025-03-18,Google,UK,212.54
2025-03-18,TikTok,UA,201.03
2025-03-18,TikTok,PL,183.3
2025-03-18,TikTok,DE,326.45
2025-03-18,TikTok,US,408.99
2025-03-18,TikTok,UK,334.71
2025-03-18,Email,UA,18.91
2025-03-18,Email,PL,35.54
2025-03-18,Email,DE,35.98
2025-03-18,Email,US,43.75
2025-03-18,Email,UK,27.91
2025-03-19,Meta,UA,181.1
2025-03-19,Meta,PL,321.93
2025-03-19,Meta,DE,385.68
2025-03-19,Meta,US,359.2
2025-03-19,Meta,UK,303.28
2025-03-19,Google,UA,152.33
2025-03-19,Google,PL,150.39
2025-03-19,Google,DE,232.28
2025-03-19,Google,US,344.36
2025-03-19,Google,UK,324.25
2025-03-19,TikTok,UA,192.5
2025-03-19,TikTok,PL,242.93
2025-03-19,TikTok,DE,262.98
2025-03-19,TikTok,US,361.92
2025-03-19,TikTok,UK,349.46
2025-03-19,Email,UA,26.92
2025-03-19,Email,PL,38.19
2025-03-19,Email,DE,34.27
2025-03-19,Email,US,70.65
2025-03-19,Email,UK,44.57
2025-03-20,Meta,UA,181.3
2025-03-20,Meta,PL,204.55
2025-03-20,Meta,DE,184.87
2025-03-20,Meta,US,457.27
2025-03-20,Meta,UK,385.94
2025-03-20,Google,UA,133.09
2025-03-20,Google,PL,182.18
2025-03-20,Google,DE,241.41
2025-03-20,Google,US,226.45
2025-03-20,Google,UK,236.38
2025-03-20,TikTok,UA,226.12
2025-03-20,TikTok,PL,201.07
2025-03-20,TikTok,DE,324.71
2025-03-20,TikTok,US,329.0
2025-03-20,TikTok,UK,395.88
2025-03-20,Email,UA,25.04
2025-03-20,Email,PL,24.23
2025-03-20,Email,DE,48.84
2025-03-20,Email,US,47.31
2025-03-20,Email,UK,40.45
2025-03-21,Meta,UA,188.69
2025-03-21,Meta,PL,287.75
2025-03-21,Meta,DE,238.21
2025-03-21,Meta,US,394.35
2025-03-21,Meta,UK,365.12
2025-03-21,Google,UA,158.6
2025-03-21,Google,PL,185.81
2025-03-21,Google,DE,205.94
2025-03-21,Google,US,258.48
2025-03-21,Google,UK,264.06
2025-03-21,TikTok,UA,161.6
2025-03-21,TikTok,PL,148.95
2025-03-21,TikTok,DE,333.18
